outcome,period_summary,model_family,quantile,profile_block,representation,metric,metric_direction,direct_estimand,direct_tuning_reference,direct_estimate,direct_evidence_label,direct_evidence_reason,direct_profile_label_availability,direct_source_path,direct_source_sha256,conditional_estimand,conditional_tuning_reference,conditional_estimate,conditional_evidence_label,conditional_evidence_reason,conditional_profile_label_availability,conditional_source_path,conditional_source_sha256,interpretation_boundary
breach_probability,later_pooled,logistic_l2,,state_od,full,delta_roc_auc,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.304800568652,Mixed,exactly_three_both_improved_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.013851295522,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,logistic_l2,,state_od,full,delta_top_10pct_lift,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",1.18205349439,Mixed,exactly_three_both_improved_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.25309174575,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,both,full,delta_average_precision,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.008569781964,Mixed,required_guard_unavailable_or_failed,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.0025123427112,Supported,all_frozen_breach_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,both,full,delta_brier,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.000293070443649,Mixed,required_guard_unavailable_or_failed,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.0003027501906,Supported,all_frozen_breach_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,both,full,delta_log_loss,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00264201929194,Mixed,required_guard_unavailable_or_failed,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.003044048011,Supported,all_frozen_breach_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,both,full,delta_roc_auc,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.0265565631619,Mixed,required_guard_unavailable_or_failed,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.020810211669,Supported,all_frozen_breach_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,both,full,delta_top_10pct_lift,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.0834052343975,Mixed,required_guard_unavailable_or_failed,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.04889272361,Supported,all_frozen_breach_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,seller,full,delta_average_precision,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.0056818583266,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.0020256173044,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,seller,full,delta_brier,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-2.50604254213e-05,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",5.76686637e-05,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,seller,full,delta_log_loss,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.000249267081702,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.00057324128,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,seller,full,delta_roc_auc,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.011808654941,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.01158364387,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,seller,full,delta_top_10pct_lift,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.189818809318,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.03163646822,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,state_od,full,delta_average_precision,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.00817575625456,Mixed,required_guard_unavailable_or_failed,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.0007932335675,Not-supported,median_proper_score_non_improvement,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,state_od,full,delta_brier,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.000234990501204,Mixed,required_guard_unavailable_or_failed,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.0001813858722,Not-supported,median_proper_score_non_improvement,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,state_od,full,delta_log_loss,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00208358168925,Mixed,required_guard_unavailable_or_failed,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.001774874098,Not-supported,median_proper_score_non_improvement,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,state_od,full,delta_roc_auc,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.0213229325228,Mixed,required_guard_unavailable_or_failed,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.004609660804,Not-supported,median_proper_score_non_improvement,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,later_pooled,xgboost,,state_od,full,delta_top_10pct_lift,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.209951107276,Mixed,required_guard_unavailable_or_failed,January-June direct order label available,analysis/direct_promise_profile_extension_v1/DIRECT_BREACH_POOLED.csv,76789278b624130a7fdbc07854850640bb37e93b55cff30e7d8646a188465cf2,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.16105838367,Not-supported,median_proper_score_non_improvement,January-June protected Order V1 label available,analysis/order_breach_severity_v1/ORDER_BREACH_RESULTS.csv,db5ab43c2067a9947d4a5157fde34fc3a7a17f3be791b2f4019f28f56dfeb99f,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
breach_probability,terminal_stress,logistic_l2,,both,full,delta_brier,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.00172389551105,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.000204733885302,Supported,all_frozen_breach_rules_passed,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,logistic_l2,,both,full,delta_log_loss,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.001139292708,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.00267699354639,Supported,all_frozen_breach_rules_passed,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,logistic_l2,,seller,full,delta_brier,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.000401129012156,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.00135173819752,Supported,all_frozen_breach_rules_passed,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,logistic_l2,,seller,full,delta_log_loss,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00434025359825,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.00636532417328,Supported,all_frozen_breach_rules_passed,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,logistic_l2,,state_od,full,delta_brier,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.00332272711361,Mixed,exactly_three_both_improved_months,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.00180545672489,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,logistic_l2,,state_od,full,delta_log_loss,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.0088503992877,Mixed,exactly_three_both_improved_months,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.00416337550151,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,xgboost,,both,full,delta_brier,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-2.75613391056e-05,Mixed,required_guard_unavailable_or_failed,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",3.67070862033e-05,Supported,all_frozen_breach_rules_passed,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,xgboost,,both,full,delta_log_loss,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.000210621598063,Mixed,required_guard_unavailable_or_failed,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.000263905063604,Supported,all_frozen_breach_rules_passed,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,xgboost,,seller,full,delta_brier,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",4.25089211026e-06,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.00010575624502,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,xgboost,,seller,full,delta_log_loss,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",3.61881343718e-05,Supported,both_medians_improve_at_least_four_months_all_guards_pass,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",-0.000817949000269,Mixed,proper_score_gain_concentrated_in_fewer_than_four_months,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,xgboost,,state_od,full,delta_brier,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",4.91026037959e-05,Mixed,required_guard_unavailable_or_failed,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.000169743358175,Not-supported,median_proper_score_non_improvement,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
breach_probability,terminal_stress,xgboost,,state_od,full,delta_log_loss,negative_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",0.000358236019415,Mixed,required_guard_unavailable_or_failed,January-June label shown for context only; no terminal evidence label,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.00122424044968,Not-supported,median_proper_score_non_improvement,January-June Order V1 label shown for context only; no terminal evidence label,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,both,full,favourable_month_count,larger_is_more_consistent,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",2,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",5,Supported,all_frozen_severity_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness,later_monthly_median,linear_quantile,0.5,both,full,pinball_skill,positive_is_better,issued promise -> issued promise + held-fixed validated process profiles,"direct promise baseline (DP0/DQ0), development only",-0.00174129588923,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,January-June direct order label available,analysis/direct_promise_profile_extension_v1/EVIDENCE_LABELS.csv,fab159672c7bbf92ec74f4683a79a45de8cffe534a10ad7f61e29828270f84d8,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,"Order V1 current-context baseline (M1/Q1), development only",0.00355428573544,Supported,all_frozen_severity_rules_passed,January-June protected Order V1 label available,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
